Alumno: 37947823, Asignatura: 296111A, Grupo: B, Horario: Martes: 11:30 - Viernes: 09:30 - Viernes: 10:30
Alumno: 35054424, Asignatura: 221113B, Grupo: A, Horario: Lunes: 11:30 - Lunes: 12:30
Alumno: 10950070, Asignatura: 2211116, Grupo: A, Horario: Lunes: 11:30 - Martes: 09:30 - Martes: 10:30
Alumno: 10950070, Asignatura: 2211117, Grupo: A, Horario: Lunes: 12:30 - Miércoles: 11:30 - Miércoles: 12:30
Alumno: 10950070, Asignatura: 2211118, Grupo: A, Horario: Viernes: 11:30 - Viernes: 12:30
Alumno: 10950070, Asignatura: 2211119, Grupo: A, Horario: Martes: 11:30 - Martes: 12:30
Alumno: 10950070, Asignatura: 221111A, Grupo: A, Horario: Miércoles: 13:30 - Jueves: 11:30 - Jueves: 12:30
Alumno: 24793539, Asignatura: 221113F, Grupo: A, Horario: Martes: 11:30 - Martes: 12:30
Alumno: 24793539, Asignatura: 221113E, Grupo: A, Horario: Viernes: 11:30 - Viernes: 12:30
Alumno: 24793539, Asignatura: 221113D, Grupo: A, Horario: Miércoles: 11:30 - Miércoles: 12:30
Alumno: 24793539, Asignatura: 221113C, Grupo: A, Horario: Jueves: 11:30 - Jueves: 12:30
Alumno: 24793539, Asignatura: 221113B, Grupo: A, Horario: Lunes: 11:30 - Lunes: 12:30
Alumno: 62741362, Asignatura: 221111A, Grupo: B, Horario: Lunes: 17:30 - Martes: 15:30 - Martes: 16:30
Alumno: 62741362, Asignatura: 2211119, Grupo: B, Horario: Jueves: 16:30 - Jueves: 17:30
Alumno: 62741362, Asignatura: 2211118, Grupo: B, Horario: Miércoles: 15:30 - Miércoles: 16:30
Alumno: 62741362, Asignatura: 2211117, Grupo: A, Horario: Lunes: 12:30 - Miércoles: 11:30 - Miércoles: 12:30
Alumno: 62741362, Asignatura: 2211128, Grupo: B, Horario: Miércoles: 17:30 - Miércoles: 18:30
Alumno: 689185, Asignatura: 221113K, Grupo: A, Horario: Martes: 09:30 - Martes: 10:30
Alumno: 689185, Asignatura: 221113J, Grupo: A, Horario: Lunes: 09:30 - Lunes: 10:30
Alumno: 689185, Asignatura: 221113I, Grupo: A, Horario: Jueves: 11:30 - Jueves: 12:30
Alumno: 689185, Asignatura: 221113H, Grupo: A, Horario: Miércoles: 11:30 - Miércoles: 12:30
Alumno: 689185, Asignatura: 221113G, Grupo: A, Horario: Viernes: 09:30 - Viernes: 10:30
Alumno: 38637008, Asignatura: 221111A, Grupo: B, Horario: Lunes: 17:30 - Martes: 15:30 - Martes: 16:30
Alumno: 38637008, Asignatura: 2211119, Grupo: B, Horario: Jueves: 16:30 - Jueves: 17:30
Alumno: 38637008, Asignatura: 2211118, Grupo: B, Horario: Miércoles: 15:30 - Miércoles: 16:30
Alumno: 38637008, Asignatura: 2211117, Grupo: B, Horario: Lunes: 15:30 - Lunes: 16:30 - Viernes: 17:30
Alumno: 38637008, Asignatura: 2211116, Grupo: B, Horario: Jueves: 15:30 - Viernes: 15:30 - Viernes: 16:30
Alumno: 76584831, Asignatura: 2211116, Grupo: B, Horario: Jueves: 15:30 - Viernes: 15:30 - Viernes: 16:30
Alumno: 76584831, Asignatura: 2211117, Grupo: B, Horario: Lunes: 15:30 - Lunes: 16:30 - Viernes: 17:30
Alumno: 76584831, Asignatura: 2211118, Grupo: B, Horario: Miércoles: 15:30 - Miércoles: 16:30
Alumno: 76584831, Asignatura: 2211119, Grupo: B, Horario: Jueves: 16:30 - Jueves: 17:30
Alumno: 76584831, Asignatura: 221111A, Grupo: B, Horario: Lunes: 17:30 - Martes: 15:30 - Martes: 16:30
Alumno: 14532654, Asignatura: 221112A, Grupo: A, Horario: Martes: 09:30 - Martes: 10:30
Alumno: 14532654, Asignatura: 2211129, Grupo: A, Horario: Viernes: 09:30 - Viernes: 10:30
Alumno: 14532654, Asignatura: 2211127, Grupo: A, Horario: Miércoles: 09:30 - Miércoles: 10:30
Alumno: 14532654, Asignatura: 2211126, Grupo: A, Horario: Lunes: 11:30 - Lunes: 12:30
Alumno: 52480477, Asignatura: 221112A, Grupo: A, Horario: Martes: 09:30 - Martes: 10:30
Alumno: 52480477, Asignatura: 2211129, Grupo: A, Horario: Viernes: 09:30 - Viernes: 10:30
Alumno: 52480477, Asignatura: 2211128, Grupo: A, Horario: Jueves: 09:30 - Jueves: 10:30
Alumno: 52480477, Asignatura: 2211126, Grupo: A, Horario: Lunes: 11:30 - Lunes: 12:30
Alumno: 52480477, Asignatura: 2211127, Grupo: A, Horario: Miércoles: 09:30 - Miércoles: 10:30
Alumno: 90428300, Asignatura: 2211129, Grupo: B, Horario: Martes: 17:30 - Martes: 18:30
Alumno: 90428300, Asignatura: 221113B, Grupo: A, Horario: Lunes: 11:30 - Lunes: 12:30
Alumno: 90428300, Asignatura: 221113C, Grupo: A, Horario: Jueves: 11:30 - Jueves: 12:30
Alumno: 90428300, Asignatura: 221113E, Grupo: A, Horario: Viernes: 11:30 - Viernes: 12:30
Alumno: 90428300, Asignatura: 221113F, Grupo: A, Horario: Martes: 11:30 - Martes: 12:30
Alumno: 66323946, Asignatura: 2211126, Grupo: B, Horario: Jueves: 17:30 - Jueves: 18:30
Alumno: 66323946, Asignatura: 2211128, Grupo: B, Horario: Miércoles: 17:30 - Miércoles: 18:30
Alumno: 66323946, Asignatura: 2211129, Grupo: B, Horario: Martes: 17:30 - Martes: 18:30
Alumno: 66323946, Asignatura: 221112A, Grupo: B, Horario: Lunes: 17:30 - Lunes: 18:30
Alumno: 66323946, Asignatura: 2211127, Grupo: B, Horario: Viernes: 17:30 - Viernes: 18:30
Alumno: 4271769, Asignatura: 2211119, Grupo: B, Horario: Jueves: 16:30 - Jueves: 17:30
Alumno: 4271769, Asignatura: 2211126, Grupo: A, Horario: Lunes: 11:30 - Lunes: 12:30
Alumno: 4271769, Asignatura: 2211128, Grupo: A, Horario: Jueves: 09:30 - Jueves: 10:30
Alumno: 4271769, Asignatura: 2211129, Grupo: A, Horario: Viernes: 09:30 - Viernes: 10:30
Alumno: 4271769, Asignatura: 221112A, Grupo: A, Horario: Martes: 09:30 - Martes: 10:30
Alumno: 42219592, Asignatura: 2211118, Grupo: B, Horario: Miércoles: 15:30 - Miércoles: 16:30
Alumno: 42219592, Asignatura: 221112A, Grupo: A, Horario: Martes: 09:30 - Martes: 10:30
Alumno: 42219592, Asignatura: 2211126, Grupo: B, Horario: Jueves: 17:30 - Jueves: 18:30
Alumno: 42219592, Asignatura: 2211127, Grupo: B, Horario: Viernes: 17:30 - Viernes: 18:30
Alumno: 42219592, Asignatura: 2211128, Grupo: B, Horario: Miércoles: 17:30 - Miércoles: 18:30
Alumno: 80167415, Asignatura: 221112A, Grupo: B, Horario: Lunes: 17:30 - Lunes: 18:30
Alumno: 80167415, Asignatura: 221113E, Grupo: A, Horario: Viernes: 11:30 - Viernes: 12:30
Alumno: 80167415, Asignatura: 221113D, Grupo: A, Horario: Miércoles: 11:30 - Miércoles: 12:30
Alumno: 80167415, Asignatura: 221113C, Grupo: A, Horario: Jueves: 11:30 - Jueves: 12:30
Alumno: 80167415, Asignatura: 221113B, Grupo: A, Horario: Lunes: 11:30 - Lunes: 12:30
Alumno: 80167415, Asignatura: 221113F, Grupo: A, Horario: Martes: 11:30 - Martes: 12:30
Alumno: 18115238, Asignatura: 2211116, Grupo: A, Horario: Lunes: 11:30 - Martes: 09:30 - Martes: 10:30
Alumno: 18115238, Asignatura: 2211117, Grupo: A, Horario: Lunes: 12:30 - Miércoles: 11:30 - Miércoles: 12:30
Alumno: 18115238, Asignatura: 2211118, Grupo: A, Horario: Viernes: 11:30 - Viernes: 12:30
Alumno: 18115238, Asignatura: 221111A, Grupo: A, Horario: Miércoles: 13:30 - Jueves: 11:30 - Jueves: 12:30
Alumno: 18115238, Asignatura: 2211119, Grupo: A, Horario: Martes: 11:30 - Martes: 12:30
Alumno: 56063061, Asignatura: 22111AB, Grupo: A, Horario: Jueves: 11:30 - Jueves: 12:30
Alumno: 56063061, Asignatura: 22111BB, Grupo: A, Horario: Martes: 11:30 - Miércoles: 12:30
Alumno: 56063061, Asignatura: 22111CB, Grupo: A, Horario: Martes: 12:30 - Miércoles: 11:30
Alumno: 56063061, Asignatura: 22111A2, Grupo: A, Horario: Viernes: 11:30 - Viernes: 12:30
Alumno: 94010884, Asignatura: 2211116, Grupo: B, Horario: Jueves: 15:30 - Viernes: 15:30 - Viernes: 16:30
Alumno: 94010884, Asignatura: 2211117, Grupo: B, Horario: Lunes: 15:30 - Lunes: 16:30 - Viernes: 17:30
Alumno: 94010884, Asignatura: 2211118, Grupo: B, Horario: Miércoles: 15:30 - Miércoles: 16:30
Alumno: 94010884, Asignatura: 221111A, Grupo: B, Horario: Lunes: 17:30 - Martes: 15:30 - Martes: 16:30
Alumno: 94010884, Asignatura: 2211119, Grupo: B, Horario: Jueves: 16:30 - Jueves: 17:30
Alumno: 69906530, Asignatura: 2211119, Grupo: B, Horario: Jueves: 16:30 - Jueves: 17:30
Alumno: 69906530, Asignatura: 22111A2, Grupo: A, Horario: Viernes: 11:30 - Viernes: 12:30
Alumno: 7854353, Asignatura: 2211118, Grupo: A, Horario: Viernes: 11:30 - Viernes: 12:30
Alumno: 7854353, Asignatura: 221112A, Grupo: B, Horario: Lunes: 17:30 - Lunes: 18:30
Alumno: 7854353, Asignatura: 2211126, Grupo: B, Horario: Jueves: 17:30 - Jueves: 18:30
Alumno: 7854353, Asignatura: 2211128, Grupo: B, Horario: Miércoles: 17:30 - Miércoles: 18:30
Alumno: 7854353, Asignatura: 221113B, Grupo: A, Horario: Lunes: 11:30 - Lunes: 12:30
Alumno: 45802176, Asignatura: 221111A, Grupo: A, Horario: Miércoles: 13:30 - Jueves: 11:30 - Jueves: 12:30
Alumno: 45802176, Asignatura: 2211119, Grupo: A, Horario: Martes: 11:30 - Martes: 12:30
Alumno: 45802176, Asignatura: 2211118, Grupo: A, Horario: Viernes: 11:30 - Viernes: 12:30
Alumno: 45802176, Asignatura: 2211117, Grupo: A, Horario: Lunes: 12:30 - Miércoles: 11:30 - Miércoles: 12:30
Alumno: 45802176, Asignatura: 2211116, Grupo: A, Horario: Lunes: 11:30 - Martes: 09:30 - Martes: 10:30
Alumno: 83749999, Asignatura: 221111A, Grupo: B, Horario: Lunes: 17:30 - Martes: 15:30 - Martes: 16:30
Alumno: 83749999, Asignatura: 221113K, Grupo: A, Horario: Martes: 09:30 - Martes: 10:30
Alumno: 83749999, Asignatura: 221113I, Grupo: A, Horario: Jueves: 11:30 - Jueves: 12:30
Alumno: 83749999, Asignatura: 221113H, Grupo: A, Horario: Miércoles: 11:30 - Miércoles: 12:30
Alumno: 83749999, Asignatura: 221113G, Grupo: A, Horario: Viernes: 09:30 - Viernes: 10:30
Alumno: 21697822, Asignatura: 221111A, Grupo: A, Horario: Miércoles: 13:30 - Jueves: 11:30 - Jueves: 12:30
Alumno: 21697822, Asignatura: 2211119, Grupo: A, Horario: Martes: 11:30 - Martes: 12:30
Alumno: 21697822, Asignatura: 2211117, Grupo: A, Horario: Lunes: 12:30 - Miércoles: 11:30 - Miércoles: 12:30
Alumno: 21697822, Asignatura: 2211116, Grupo: A, Horario: Lunes: 11:30 - Martes: 09:30 - Martes: 10:30
Alumno: 21697822, Asignatura: 221112A, Grupo: B, Horario: Lunes: 17:30 - Lunes: 18:30
Alumno: 59645645, Asignatura: 221112A, Grupo: A, Horario: Martes: 09:30 - Martes: 10:30
Alumno: 59645645, Asignatura: 2211129, Grupo: A, Horario: Viernes: 09:30 - Viernes: 10:30
Alumno: 59645645, Asignatura: 2211128, Grupo: A, Horario: Jueves: 09:30 - Jueves: 10:30
Alumno: 59645645, Asignatura: 2211127, Grupo: A, Horario: Miércoles: 09:30 - Miércoles: 10:30
Alumno: 59645645, Asignatura: 2211126, Grupo: A, Horario: Lunes: 11:30 - Lunes: 12:30
Alumno: 73489114, Asignatura: 221111A, Grupo: A, Horario: Miércoles: 13:30 - Jueves: 11:30 - Jueves: 12:30
Alumno: 73489114, Asignatura: 221112A, Grupo: A, Horario: Martes: 09:30 - Martes: 10:30
Alumno: 73489114, Asignatura: 2211129, Grupo: A, Horario: Viernes: 09:30 - Viernes: 10:30
Alumno: 73489114, Asignatura: 2211127, Grupo: A, Horario: Miércoles: 09:30 - Miércoles: 10:30
Alumno: 11436937, Asignatura: 2211129, Grupo: B, Horario: Martes: 17:30 - Martes: 18:30
Alumno: 11436937, Asignatura: 221113A, Grupo: A, Horario: Viernes: 09:30 - Viernes: 10:30
Alumno: 11436937, Asignatura: 2211138, Grupo: A, Horario: Lunes: 11:30 - Lunes: 12:30 - Martes: 10:30
Alumno: 49384760, Asignatura: 2211129, Grupo: B, Horario: Martes: 17:30 - Martes: 18:30
Alumno: 49384760, Asignatura: 221113E, Grupo: A, Horario: Viernes: 11:30 - Viernes: 12:30
Alumno: 49384760, Asignatura: 221113D, Grupo: A, Horario: Miércoles: 11:30 - Miércoles: 12:30
Alumno: 49384760, Asignatura: 221113C, Grupo: A, Horario: Jueves: 11:30 - Jueves: 12:30
Alumno: 87332583, Asignatura: 2211136, Grupo: A, Horario: Martes: 11:30 - Martes: 12:30
Alumno: 25280406, Asignatura: 221111A, Grupo: A, Horario: Miércoles: 13:30 - Jueves: 11:30 - Jueves: 12:30
Alumno: 25280406, Asignatura: 2211117, Grupo: A, Horario: Lunes: 12:30 - Miércoles: 11:30 - Miércoles: 12:30
Alumno: 25280406, Asignatura: 2211129, Grupo: A, Horario: Viernes: 09:30 - Viernes: 10:30
Alumno: 25280406, Asignatura: 2211127, Grupo: A, Horario: Miércoles: 09:30 - Miércoles: 10:30
Alumno: 25280406, Asignatura: 2211126, Grupo: B, Horario: Jueves: 17:30 - Jueves: 18:30
Alumno: 25280406, Asignatura: 22111BB, Grupo: A, Horario: Martes: 11:30 - Miércoles: 12:30
Alumno: 63228229, Asignatura: 221112A, Grupo: A, Horario: Martes: 09:30 - Martes: 10:30
Alumno: 63228229, Asignatura: 2211129, Grupo: A, Horario: Viernes: 09:30 - Viernes: 10:30
Alumno: 63228229, Asignatura: 2211128, Grupo: A, Horario: Jueves: 09:30 - Jueves: 10:30
Alumno: 63228229, Asignatura: 2211127, Grupo: A, Horario: Miércoles: 09:30 - Miércoles: 10:30
Alumno: 63228229, Asignatura: 2211126, Grupo: A, Horario: Lunes: 11:30 - Lunes: 12:30
Alumno: 1176052, Asignatura: 221111A, Grupo: B, Horario: Lunes: 17:30 - Martes: 15:30 - Martes: 16:30
Alumno: 1176052, Asignatura: 2211118, Grupo: A, Horario: Viernes: 11:30 - Viernes: 12:30
Alumno: 1176052, Asignatura: 2211117, Grupo: A, Horario: Lunes: 12:30 - Miércoles: 11:30 - Miércoles: 12:30
Alumno: 39123875, Asignatura: 2211119, Grupo: B, Horario: Jueves: 16:30 - Jueves: 17:30
Alumno: 39123875, Asignatura: 2211118, Grupo: B, Horario: Miércoles: 15:30 - Miércoles: 16:30
Alumno: 39123875, Asignatura: 2211117, Grupo: B, Horario: Lunes: 15:30 - Lunes: 16:30 - Viernes: 17:30
Alumno: 39123875, Asignatura: 2211129, Grupo: A, Horario: Viernes: 09:30 - Viernes: 10:30
Alumno: 77071698, Asignatura: 221111A, Grupo: B, Horario: Lunes: 17:30 - Martes: 15:30 - Martes: 16:30
Alumno: 77071698, Asignatura: 2211127, Grupo: A, Horario: Miércoles: 09:30 - Miércoles: 10:30
Alumno: 77071698, Asignatura: 221113A, Grupo: A, Horario: Viernes: 09:30 - Viernes: 10:30
Alumno: 77071698, Asignatura: 2211139, Grupo: A, Horario: Jueves: 11:30 - Jueves: 12:30
Alumno: 77071698, Asignatura: 2211138, Grupo: A, Horario: Lunes: 11:30 - Lunes: 12:30 - Martes: 10:30
Alumno: 15019521, Asignatura: 221111A, Grupo: B, Horario: Lunes: 17:30 - Martes: 15:30 - Martes: 16:30
Alumno: 15019521, Asignatura: 2211119, Grupo: B, Horario: Jueves: 16:30 - Jueves: 17:30
Alumno: 15019521, Asignatura: 2211118, Grupo: B, Horario: Miércoles: 15:30 - Miércoles: 16:30
Alumno: 15019521, Asignatura: 2211117, Grupo: B, Horario: Lunes: 15:30 - Lunes: 16:30 - Viernes: 17:30
Alumno: 15019521, Asignatura: 2211116, Grupo: B, Horario: Jueves: 15:30 - Viernes: 15:30 - Viernes: 16:30
Alumno: 52967344, Asignatura: 2211119, Grupo: B, Horario: Jueves: 16:30 - Jueves: 17:30
Alumno: 52967344, Asignatura: 221113D, Grupo: A, Horario: Miércoles: 11:30 - Miércoles: 12:30
Alumno: 90915167, Asignatura: 2211127, Grupo: B, Horario: Viernes: 17:30 - Viernes: 18:30
Alumno: 90915167, Asignatura: 2211126, Grupo: B, Horario: Jueves: 17:30 - Jueves: 18:30
Alumno: 90915167, Asignatura: 221113F, Grupo: A, Horario: Martes: 11:30 - Martes: 12:30
Alumno: 90915167, Asignatura: 221113E, Grupo: A, Horario: Viernes: 11:30 - Viernes: 12:30
Alumno: 90915167, Asignatura: 221113C, Grupo: A, Horario: Jueves: 11:30 - Jueves: 12:30
Alumno: 28862990, Asignatura: 2211129, Grupo: A, Horario: Viernes: 09:30 - Viernes: 10:30
Alumno: 28862990, Asignatura: 2211127, Grupo: A, Horario: Miércoles: 09:30 - Miércoles: 10:30
Alumno: 28862990, Asignatura: 2211126, Grupo: A, Horario: Lunes: 11:30 - Lunes: 12:30
Alumno: 28862990, Asignatura: 221113A, Grupo: A, Horario: Viernes: 09:30 - Viernes: 10:30
Alumno: 28862990, Asignatura: 2211138, Grupo: A, Horario: Lunes: 11:30 - Lunes: 12:30 - Martes: 10:30
Alumno: 66810813, Asignatura: 2211126, Grupo: A, Horario: Lunes: 11:30 - Lunes: 12:30
Alumno: 66810813, Asignatura: 2211127, Grupo: A, Horario: Miércoles: 09:30 - Miércoles: 10:30
Alumno: 66810813, Asignatura: 2211129, Grupo: A, Horario: Viernes: 09:30 - Viernes: 10:30
Alumno: 66810813, Asignatura: 221112A, Grupo: A, Horario: Martes: 09:30 - Martes: 10:30
Alumno: 4758636, Asignatura: 221113B, Grupo: A, Horario: Lunes: 11:30 - Lunes: 12:30
Alumno: 4758636, Asignatura: 221113C, Grupo: A, Horario: Jueves: 11:30 - Jueves: 12:30
Alumno: 4758636, Asignatura: 221113D, Grupo: A, Horario: Miércoles: 11:30 - Miércoles: 12:30
Alumno: 4758636, Asignatura: 221113E, Grupo: A, Horario: Viernes: 11:30 - Viernes: 12:30
Alumno: 4758636, Asignatura: 221113F, Grupo: A, Horario: Martes: 11:30 - Martes: 12:30
Alumno: 42706459, Asignatura: 2211127, Grupo: A, Horario: Miércoles: 09:30 - Miércoles: 10:30
Alumno: 42706459, Asignatura: 221113F, Grupo: A, Horario: Martes: 11:30 - Martes: 12:30
Alumno: 42706459, Asignatura: 221113E, Grupo: A, Horario: Viernes: 11:30 - Viernes: 12:30
Alumno: 42706459, Asignatura: 221113C, Grupo: A, Horario: Jueves: 11:30 - Jueves: 12:30
Alumno: 42706459, Asignatura: 221113B, Grupo: A, Horario: Lunes: 11:30 - Lunes: 12:30
Alumno: 80654282, Asignatura: 221111A, Grupo: B, Horario: Lunes: 17:30 - Martes: 15:30 - Martes: 16:30
Alumno: 80654282, Asignatura: 2211119, Grupo: B, Horario: Jueves: 16:30 - Jueves: 17:30
Alumno: 80654282, Asignatura: 2211118, Grupo: B, Horario: Miércoles: 15:30 - Miércoles: 16:30
Alumno: 80654282, Asignatura: 2211117, Grupo: B, Horario: Lunes: 15:30 - Lunes: 16:30 - Viernes: 17:30
Alumno: 80654282, Asignatura: 2211116, Grupo: B, Horario: Jueves: 15:30 - Viernes: 15:30 - Viernes: 16:30
Alumno: 18602105, Asignatura: 22111A3, Grupo: A, Horario: Lunes: 11:30 - Lunes: 12:30
Alumno: 94497751, Asignatura: 22111BB, Grupo: A, Horario: Martes: 11:30 - Miércoles: 12:30
Alumno: 94497751, Asignatura: 22111A3, Grupo: A, Horario: Lunes: 11:30 - Lunes: 12:30
Alumno: 32445574, Asignatura: 221111A, Grupo: A, Horario: Miércoles: 13:30 - Jueves: 11:30 - Jueves: 12:30
Alumno: 32445574, Asignatura: 2211119, Grupo: A, Horario: Martes: 11:30 - Martes: 12:30
Alumno: 32445574, Asignatura: 2211118, Grupo: A, Horario: Viernes: 11:30 - Viernes: 12:30
Alumno: 32445574, Asignatura: 2211117, Grupo: A, Horario: Lunes: 12:30 - Miércoles: 11:30 - Miércoles: 12:30
Alumno: 32445574, Asignatura: 2211116, Grupo: A, Horario: Lunes: 11:30 - Martes: 09:30 - Martes: 10:30
Alumno: 70393397, Asignatura: 22111AB, Grupo: A, Horario: Jueves: 11:30 - Jueves: 12:30
Alumno: 70393397, Asignatura: 22111CB, Grupo: A, Horario: Martes: 12:30 - Miércoles: 11:30
Alumno: 8341220, Asignatura: 2211139, Grupo: A, Horario: Jueves: 11:30 - Jueves: 12:30
Alumno: 8341220, Asignatura: 2211138, Grupo: A, Horario: Lunes: 11:30 - Lunes: 12:30 - Martes: 10:30
Alumno: 8341220, Asignatura: 2211136, Grupo: A, Horario: Martes: 11:30 - Martes: 12:30
Alumno: 46289043, Asignatura: 221111A, Grupo: A, Horario: Miércoles: 13:30 - Jueves: 11:30 - Jueves: 12:30
Alumno: 46289043, Asignatura: 2211129, Grupo: A, Horario: Viernes: 09:30 - Viernes: 10:30
Alumno: 46289043, Asignatura: 221113B, Grupo: A, Horario: Lunes: 11:30 - Lunes: 12:30
Alumno: 46289043, Asignatura: 221113C, Grupo: A, Horario: Jueves: 11:30 - Jueves: 12:30
Alumno: 46289043, Asignatura: 221113D, Grupo: A, Horario: Miércoles: 11:30 - Miércoles: 12:30
Alumno: 84236866, Asignatura: 221111A, Grupo: B, Horario: Lunes: 17:30 - Martes: 15:30 - Martes: 16:30
Alumno: 84236866, Asignatura: 2211118, Grupo: A, Horario: Viernes: 11:30 - Viernes: 12:30
Alumno: 84236866, Asignatura: 221113B, Grupo: A, Horario: Lunes: 11:30 - Lunes: 12:30
Alumno: 84236866, Asignatura: 221113F, Grupo: A, Horario: Martes: 11:30 - Martes: 12:30
Alumno: 84236866, Asignatura: 221113D, Grupo: A, Horario: Miércoles: 11:30 - Miércoles: 12:30
Alumno: 84236866, Asignatura: 221113C, Grupo: A, Horario: Jueves: 11:30 - Jueves: 12:30
Alumno: 22184689, Asignatura: 2211117, Grupo: B, Horario: Lunes: 15:30 - Lunes: 16:30 - Viernes: 17:30
Alumno: 22184689, Asignatura: 221112A, Grupo: B, Horario: Lunes: 17:30 - Lunes: 18:30
Alumno: 22184689, Asignatura: 2211129, Grupo: A, Horario: Viernes: 09:30 - Viernes: 10:30
Alumno: 22184689, Asignatura: 2211127, Grupo: A, Horario: Miércoles: 09:30 - Miércoles: 10:30
Alumno: 22184689, Asignatura: 2211126, Grupo: A, Horario: Lunes: 11:30 - Lunes: 12:30
Alumno: 60132512, Asignatura: 221111A, Grupo: B, Horario: Lunes: 17:30 - Martes: 15:30 - Martes: 16:30
Alumno: 60132512, Asignatura: 2211117, Grupo: A, Horario: Lunes: 12:30 - Miércoles: 11:30 - Miércoles: 12:30
Alumno: 60132512, Asignatura: 2211116, Grupo: A, Horario: Lunes: 11:30 - Martes: 09:30 - Martes: 10:30
Alumno: 60132512, Asignatura: 2211128, Grupo: A, Horario: Jueves: 09:30 - Jueves: 10:30
Alumno: 60132512, Asignatura: 2211127, Grupo: A, Horario: Miércoles: 09:30 - Miércoles: 10:30
Alumno: 98080335, Asignatura: 221113B, Grupo: A, Horario: Lunes: 11:30 - Lunes: 12:30
Alumno: 98080335, Asignatura: 221113G, Grupo: A, Horario: Viernes: 09:30 - Viernes: 10:30
Alumno: 98080335, Asignatura: 221113I, Grupo: A, Horario: Jueves: 11:30 - Jueves: 12:30
Alumno: 98080335, Asignatura: 29611A2, Grupo: A, Horario: Lunes: 09:30 - Lunes: 10:30
Alumno: 98080335, Asignatura: 29611A5, Grupo: A, Horario: Viernes: 10:30 - Viernes: 11:30
Alumno: 36028158, Asignatura: 22111A2, Grupo: A, Horario: Viernes: 11:30 - Viernes: 12:30
Alumno: 36028158, Asignatura: 22111A3, Grupo: A, Horario: Lunes: 11:30 - Lunes: 12:30
Alumno: 36028158, Asignatura: 22111AB, Grupo: A, Horario: Jueves: 11:30 - Jueves: 12:30
Alumno: 73975981, Asignatura: 221112A, Grupo: A, Horario: Martes: 09:30 - Martes: 10:30
Alumno: 73975981, Asignatura: 221113B, Grupo: A, Horario: Lunes: 11:30 - Lunes: 12:30
Alumno: 11923804, Asignatura: 22111A2, Grupo: A, Horario: Viernes: 11:30 - Viernes: 12:30
Alumno: 11923804, Asignatura: 22111A3, Grupo: A, Horario: Lunes: 11:30 - Lunes: 12:30
Alumno: 11923804, Asignatura: 22111CB, Grupo: A, Horario: Martes: 12:30 - Miércoles: 11:30
Alumno: 49871627, Asignatura: 2211139, Grupo: A, Horario: Jueves: 11:30 - Jueves: 12:30
Alumno: 49871627, Asignatura: 2211136, Grupo: A, Horario: Martes: 11:30 - Martes: 12:30
Alumno: 49871627, Asignatura: 2211137, Grupo: A, Horario: Miércoles: 09:30 - Miércoles: 10:30
Alumno: 49871627, Asignatura: 2211138, Grupo: A, Horario: Lunes: 11:30 - Lunes: 12:30 - Martes: 10:30
Alumno: 49871627, Asignatura: 221113A, Grupo: A, Horario: Viernes: 09:30 - Viernes: 10:30
Alumno: 87819450, Asignatura: 221112A, Grupo: A, Horario: Martes: 09:30 - Martes: 10:30
Alumno: 87819450, Asignatura: 2211129, Grupo: A, Horario: Viernes: 09:30 - Viernes: 10:30
